Event	ID	Name			Wwise Object Path	Notes
	127261724	Stop_Swim			\Daniel\Stop_Swim	
	128342314	Play_Cloth			\Tan\Play_Cloth	
	165772206	Play_Swim			\Daniel\Play_Swim	
	387843989	Exit_Water			\Daniel\Exit_Water	
	605122265	Play_sfx_bottle_open			\Tan\Play_sfx_bottle_open	
	614252659	Stop_Compass_Spin			\Daniel\Stop_Compass_Spin	
	895718239	Play_Transition			\Daniel\Play_Transition	
	1046130049	Play_Compass_Spin			\Daniel\Play_Compass_Spin	
	1156197293	Stop_Compass_Diegetic			\Daniel\Stop_Compass_Diegetic	
	1518103445	Play_Compass_Pickup			\Daniel\Play_Compass_Pickup	
	1589278981	Play_Walk			\Daniel\Play_Walk	
	1681572059	Play_Journal			\Daniel\Play_Journal	
	2463718247	Play_Door_Loop			\Daniel\Play_Door_Loop	
	2537705801	Stop_Noises			\Daniel\Stop_Noises	
	2589019387	Play_General_Footstep_Container			\Tan\Play_General_Footstep_Container	
	2778686059	Play_Compass_Diegetic			\Daniel\Play_Compass_Diegetic	
	2888013566	Play_sfx_bottle_pick_up			\Tan\Play_sfx_bottle_pick_up	
	2891509749	Play_Creature			\Daniel\Play_Creature	
	3140964691	Stop_Walk			\Daniel\Stop_Walk	
	3598212264	Play_Submerge			\Daniel\Play_Submerge	
	3715338011	Play_Lights_Off			\Daniel\Play_Lights_Off	
	3799125421	Play_Fluorescent_Light			\Daniel\Play_Fluorescent_Light	
	3840943850	Play_Jumpscare			\Daniel\Play_Jumpscare	
	4093367312	Play_Breathing			\Tan\Play_Breathing	

State Group	ID	Name			Wwise Object Path	Notes
	1834394558	Surface			\Default Work Unit\Surface	
	2077253480	Room			\Default Work Unit\Room	
	2530502021	Submerged			\Default Work Unit\Submerged	
	3840192365	Stress			\Default Work Unit\Stress	

State	ID	Name	State Group			Notes
	748895195	None	Surface			
	2412606308	Carpet	Surface			
	2637588553	Tile	Surface			
	2654748154	Water	Surface			
	2789056291	Shallow_Water	Surface			
	3922274248	tile_wet	Surface			
	4248645337	Grass	Surface			
	565529991	Final	Room			
	748895195	None	Room			
	1392138151	Subway_Flood	Room			
	1981184526	Subway	Room			
	2188788306	Intermediate	Room			
	2201105581	Credits	Room			
	2512648344	Intermediate_Empty	Room			
	2759688151	Intermediate_Locked	Room			
	748895195	None	Submerged			
	1343665684	NonSubmerged	Submerged			
	2530502021	Submerged	Submerged			
	748895195	None	Stress			
	981339021	Med	Stress			
	1846755610	Small	Stress			
	4284352190	Large	Stress			

Game Parameter	ID	Name			Wwise Object Path	Notes
	249397943	Compass_Velocity			\Default Work Unit\Compass_Velocity	
	3286765786	Wetness			\Default Work Unit\Wetness	

Effect plug-ins	ID	Name	Type				Notes
	859409574	RoomVerb (Custom)	Wwise RoomVerb			

In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	7635698	sfx_breath_labor_01_02	C:\Users\danie\Documents\GitHub\LiminalHorrorGGJ2025\LiminalHorrorGGJ2025\LiminalHorrorGGJ2025_WwiseProject\.cache\Windows\SFX\Breath_labor\1\sfx_breath_labor_01_02_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\Breathing\Breath_Labor\Breath_Labor_Small\sfx_breath_labor_01_02		295396
	11928721	Paper, Handle, Crumple, Movement SND17704 2	C:\Users\danie\Documents\GitHub\LiminalHorrorGGJ2025\LiminalHorrorGGJ2025\LiminalHorrorGGJ2025_WwiseProject\.cache\Windows\SFX\Paper, Handle, Crumple, Movement SND17704 2_818F3B66.wem		\Actor-Mixer Hierarchy\Daniel\Journal\Paper, Handle, Crumple, Movement SND17704 2		207112
	28087734	sfx_footsteps_tile_wet_13	C:\Users\danie\Documents\GitHub\LiminalHorrorGGJ2025\LiminalHorrorGGJ2025\LiminalHorrorGGJ2025_WwiseProject\.cache\Windows\SFX\sfx_footsteps_tile_wet_13_818F3B66.wem		\Actor-Mixer Hierarchy\Tan\General Footstep Container\Footstep_TileContainer\footstep_tile_wet\sfx_footsteps_tile_wet_13		101592
	30321240	sfx_footsteps_carpet_17	C:\Users\danie\Documents\GitHub\LiminalHorrorGGJ2025\LiminalHorrorGGJ2025\LiminalHorrorGGJ2025_WwiseProject\.cache\Windows\SFX\sfx_footsteps_carpet_17_818F3B66.wem		\Actor-Mixer Hierarchy\Tan\General Footstep Container\footstep_carpet\sfx_footsteps_carpet_17		97400
	40498926	sfx_breath_normal_03_02	C:\Users\danie\Documents\GitHub\LiminalHorrorGGJ2025\LiminalHorrorGGJ2025\LiminalHorrorGGJ2025_WwiseProject\.cache\Windows\SFX\Breath_normal\3\sfx_breath_normal_03_02_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\Breathing\Breath_Normal\Breath_Normal_Med\sfx_breath_normal_03_02		295396
	58125248	sfx_breath_calm_5	C:\Users\danie\Documents\GitHub\LiminalHorrorGGJ2025\LiminalHorrorGGJ2025\LiminalHorrorGGJ2025_WwiseProject\.cache\Windows\SFX\Breath_calm\sfx_breath_calm_5_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\Breathing\Breath_Calm\sfx_breath_calm_5		503896
	64952068	sfx_cloth_rustling_02	C:\Users\danie\Documents\GitHub\LiminalHorrorGGJ2025\LiminalHorrorGGJ2025\LiminalHorrorGGJ2025_WwiseProject\.cache\Windows\SFX\Cloth Rustling\sfx_cloth_rustling_02_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\Cloth\sfx_cloth_rustling_02		268844
